Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
11/22/2010,20.5,26.3,0.0,4.0,10.7,43.0,11.0,20.0,77.0,59.0,1008.8,1009.2,7.0,2.0,21.7,24.4,No,0.0,No
6/5/2011,10.5,17.2,0.2,,,43.0,17.0,13.0,53.0,42.0,1017.4,1012.8,,,12.6,17.1,No,0.0,No
2/15/2009,14.1,28.5,0.0,7.8,4.4,52.0,11.0,9.0,50.0,30.0,1015.5,1013.3,5.0,7.0,19.2,27.1,No,0.6,No
2/27/2009,18.6,41.5,0.0,18.2,10.3,46.0,17.0,13.0,17.0,12.0,1011.3,1009.4,1.0,4.0,31.0,39.9,No,0.0,No
11/21/2009,19.0,21.1,16.4,10.6,0.2,89.0,17.0,20.0,96.0,95.0,1008.4,1004.8,8.0,8.0,20.3,20.4,Yes,26.6,Yes
5/10/2009,6.7,16.4,3.2,1.0,7.0,24.0,17.0,9.0,83.0,64.0,1027.4,1025.3,1.0,3.0,10.3,13.8,Yes,1.6,Yes
5/24/2010,12.3,17.0,0.0,,,48.0,7.0,7.0,69.0,63.0,1019.2,1018.0,,,14.2,16.3,No,0.2,No
1/3/2010,19.3,21.3,19.4,,,57.0,31.0,28.0,92.0,90.0,1014.6,1015.2,,,19.6,20.0,Yes,1.2,Yes
3/21/2010,14.4,33.5,0.0,6.0,10.5,54.0,11.0,17.0,80.0,29.0,1018.6,1014.8,4.0,6.0,20.4,32.8,No,0.0,No
10/1/2009,6.6,32.7,0.0,4.9,,39.0,13.0,24.0,28.0,11.0,1013.8,1007.5,,,22.6,32.2,No,0.0,No
1/29/2009,16.4,24.1,0.0,,,39.0,13.0,20.0,54.0,41.0,1011.0,1011.1,,,19.5,22.3,No,0.0,No
5/14/2009,11.0,21.3,0.0,,,31.0,15.0,13.0,54.0,40.0,1013.4,1010.9,,,16.1,20.8,No,0.0,No
5/25/2009,16.2,22.2,0.0,,,33.0,6.0,13.0,76.0,67.0,1025.4,1022.8,,,18.4,19.9,No,0.0,No
4/22/2010,14.1,25.3,0.2,1.8,10.5,20.0,9.0,13.0,72.0,66.0,1023.3,1020.7,1.0,1.0,22.6,24.2,No,0.0,No
7/22/2010,1.3,14.5,0.0,1.2,8.9,24.0,9.0,13.0,92.0,32.0,1031.8,1029.7,1.0,1.0,4.8,14.0,No,0.0,No
3/24/2010,12.4,21.2,0.8,3.2,6.3,22.0,6.0,11.0,100.0,73.0,1025.7,1023.7,8.0,2.0,14.4,19.3,No,0.6,No
12/25/2009,22.2,28.0,0.0,,,,6.0,,76.0,,,,6.0,,25.5,,No,11.0,Yes
4/6/2009,13.4,21.9,0.0,9.6,11.2,50.0,35.0,22.0,43.0,25.0,1027.0,1024.3,1.0,0.0,16.1,21.1,No,0.0,No
7/22/2010,3.7,13.7,0.0,1.0,8.3,24.0,9.0,11.0,83.0,62.0,1035.9,1034.0,2.0,4.0,9.6,12.8,No,0.0,No
2/7/2011,15.6,28.8,0.0,,,50.0,28.0,30.0,53.0,35.0,,,,,18.6,27.3,No,6.2,Yes
2/4/2011,24.4,35.4,0.2,8.2,3.9,61.0,19.0,19.0,85.0,95.0,1011.3,1007.3,7.0,8.0,24.9,24.9,No,155.0,Yes
11/27/2011,25.2,35.8,0.4,6.4,11.1,39.0,9.0,17.0,67.0,45.0,1009.2,1005.5,7.0,6.0,30.5,34.7,No,1.8,Yes
11/29/2009,11.0,19.3,17.8,11.8,1.4,48.0,6.0,17.0,93.0,81.0,1000.9,1002.0,8.0,7.0,14.4,17.1,Yes,8.0,Yes
7/14/2010,13.2,17.0,0.0,3.6,5.0,39.0,19.0,15.0,55.0,55.0,1022.8,1019.9,7.0,2.0,15.3,16.2,No,0.0,No
11/3/2009,15.7,22.9,0.0,5.6,8.4,87.0,44.0,54.0,58.0,41.0,1005.3,,6.0,3.0,17.0,22.2,No,0.0,No
4/20/2010,13.4,29.1,0.0,6.0,11.1,39.0,9.0,22.0,57.0,32.0,1016.2,1012.3,0.0,5.0,20.9,28.7,No,0.0,No
5/30/2009,9.0,16.1,0.0,1.8,3.8,39.0,13.0,24.0,87.0,64.0,1032.1,1030.6,7.0,5.0,11.2,15.4,No,0.0,No
2/17/2011,21.4,30.2,0.0,6.4,8.3,41.0,15.0,17.0,71.0,59.0,1013.8,1011.1,7.0,5.0,25.5,28.9,No,0.0,No
3/3/2009,18.5,31.5,0.0,9.4,3.1,46.0,19.0,24.0,58.0,31.0,1015.1,1010.3,7.0,7.0,22.6,29.5,No,0.0,No
9/29/2011,9.7,14.5,13.4,1.2,4.7,54.0,28.0,33.0,74.0,66.0,996.0,999.9,7.0,3.0,10.5,12.8,Yes,8.8,Yes
7/30/2011,11.9,21.1,0.0,,,33.0,20.0,24.0,62.0,50.0,1024.5,1021.8,,,17.9,19.3,No,0.0,No
12/10/2009,9.9,27.8,0.0,6.2,,,,,46.0,25.0,,,,,18.6,23.7,No,0.0,No
10/5/2011,14.5,17.1,0.0,7.2,,30.0,15.0,6.0,52.0,51.0,1017.8,1015.0,8.0,8.0,15.2,16.4,No,8.0,Yes
2/14/2011,13.5,22.9,0.4,3.4,11.9,46.0,13.0,28.0,67.0,52.0,1025.6,1024.3,3.0,1.0,18.2,22.0,No,0.0,No
11/18/2010,15.7,37.8,0.0,12.4,13.0,74.0,24.0,9.0,27.0,6.0,1017.6,1013.8,0.0,1.0,27.8,37.0,No,0.0,No
5/6/2010,9.1,17.2,3.6,0.0,5.6,33.0,7.0,20.0,95.0,67.0,1021.2,1020.5,,,12.4,16.3,Yes,1.2,Yes
4/15/2009,8.1,22.4,9.0,,,69.0,11.0,35.0,79.0,36.0,1010.7,1006.6,,,14.1,20.4,Yes,0.0,No
6/6/2009,2.4,15.0,0.2,1.0,1.6,24.0,7.0,7.0,99.0,71.0,1013.5,1009.2,7.0,7.0,4.0,12.8,No,3.4,Yes
2/24/2009,14.9,23.2,0.0,,,50.0,4.0,28.0,82.0,75.0,1003.8,1003.4,,,18.5,20.3,No,0.0,No
3/3/2010,15.8,27.7,0.0,5.4,10.5,26.0,9.0,13.0,69.0,43.0,1019.9,1015.6,7.0,0.0,17.3,26.7,No,0.0,No
6/2/2009,11.0,18.9,0.6,,,15.0,7.0,4.0,97.0,69.0,,,,,13.4,18.0,No,7.6,Yes
11/15/2011,8.5,21.4,0.0,4.6,7.8,65.0,20.0,37.0,77.0,54.0,1013.8,1013.9,1.0,6.0,15.7,20.1,No,0.2,No
5/10/2009,5.8,23.0,0.0,5.8,10.5,37.0,4.0,19.0,36.0,21.0,1021.0,1017.3,1.0,5.0,14.3,22.4,No,0.0,No
11/1/2010,16.0,17.2,0.0,,,54.0,37.0,30.0,79.0,86.0,1015.6,1013.5,8.0,8.0,17.1,16.6,No,72.0,Yes
3/28/2011,11.4,34.8,0.0,,11.0,,4.0,28.0,20.0,16.0,1017.5,1013.5,2.0,3.0,28.2,34.2,No,0.0,No
11/17/2009,17.7,21.3,0.0,,,61.0,30.0,41.0,72.0,67.0,1009.2,1009.9,8.0,2.0,19.4,20.0,No,0.0,No
6/27/2011,2.1,19.9,0.0,,,17.0,4.0,2.0,94.0,46.0,,,,,7.4,19.5,No,0.2,No
11/12/2009,21.7,40.4,0.0,11.8,10.3,72.0,9.0,11.0,20.0,10.0,1018.8,1014.4,1.0,2.0,31.5,39.1,No,0.0,No
2/20/2010,20.1,29.0,0.4,6.4,11.8,52.0,13.0,33.0,65.0,47.0,1021.8,1017.8,1.0,1.0,23.8,28.8,No,0.0,No
12/14/2008,12.7,20.0,0.0,,,44.0,24.0,26.0,52.0,41.0,996.2,996.8,,,15.4,19.0,No,0.0,No
9/7/2010,18.3,22.4,0.0,4.0,7.3,44.0,19.0,22.0,85.0,81.0,1022.2,1019.3,7.0,6.0,19.8,21.1,No,23.8,Yes
6/13/2009,10.6,17.5,0.0,,,30.0,17.0,20.0,35.0,48.0,1016.8,1013.4,,1.0,13.0,15.7,No,0.0,No
7/9/2011,4.3,9.2,4.2,,,28.0,13.0,19.0,94.0,87.0,1022.2,1021.1,8.0,8.0,7.4,8.1,Yes,0.0,No
11/12/2010,27.5,33.7,0.0,9.0,11.4,37.0,17.0,19.0,64.0,50.0,1009.9,1006.5,4.0,2.0,30.2,32.9,No,0.4,No
12/24/2011,11.3,24.5,0.0,,,44.0,19.0,28.0,55.0,49.0,1019.2,1016.8,,,20.6,22.5,No,0.0,No
5/11/2009,8.8,23.6,0.0,5.2,10.5,28.0,17.0,6.0,50.0,28.0,1022.2,1018.2,0.0,3.0,16.3,23.0,No,0.0,No
11/21/2011,15.0,29.5,0.0,9.0,13.1,35.0,9.0,19.0,46.0,37.0,1018.5,1015.0,0.0,0.0,22.7,27.0,No,0.0,No
6/6/2010,6.6,13.7,15.4,2.6,4.1,39.0,9.0,15.0,100.0,75.0,1023.2,1023.4,7.0,5.0,9.8,12.6,Yes,1.0,No
10/15/2009,9.1,15.6,0.6,2.2,,61.0,20.0,28.0,86.0,49.0,1006.9,1008.5,8.0,5.0,10.8,14.6,No,3.2,Yes
8/20/2009,9.1,23.3,0.0,2.6,8.4,35.0,13.0,28.0,61.0,60.0,1021.1,1016.0,4.0,4.0,17.7,20.2,No,0.0,No
6/28/2011,4.2,15.3,0.0,1.4,4.7,15.0,0.0,2.0,100.0,70.0,1035.8,1033.1,7.0,1.0,5.9,14.8,No,0.4,No
1/29/2010,20.6,27.6,2.6,5.4,5.4,35.0,11.0,9.0,82.0,62.0,1007.8,1008.6,7.0,7.0,23.6,26.7,Yes,0.0,No
3/16/2008,19.7,25.8,0.0,5.6,10.1,,7.0,24.0,81.0,69.0,1024.6,1022.6,2.0,2.0,22.8,24.7,No,0.0,No
9/15/2009,2.2,19.7,0.0,3.4,10.8,28.0,7.0,9.0,69.0,35.0,1021.0,1017.9,1.0,3.0,9.4,18.8,No,0.0,No
12/26/2008,13.9,28.9,0.0,7.8,9.9,67.0,22.0,17.0,58.0,43.0,1010.1,1008.5,6.0,7.0,20.1,24.8,No,0.0,No
9/28/2010,16.1,21.3,29.9,1.1,9.0,37.0,24.0,17.0,84.0,87.0,1018.7,1016.8,4.0,7.0,19.5,19.8,Yes,1.8,Yes
4/28/2009,15.7,22.5,0.0,3.6,10.1,19.0,0.0,9.0,58.0,55.0,1019.5,1016.6,7.0,3.0,20.8,22.2,No,0.0,No
7/19/2011,9.5,16.4,0.6,0.6,1.7,,19.0,35.0,85.0,73.0,1022.6,1022.8,7.0,6.0,12.6,13.9,No,0.2,No
5/15/2009,12.7,16.9,0.0,0.4,,61.0,28.0,30.0,75.0,49.0,994.0,991.4,,,15.2,15.4,No,0.4,No
8/5/2009,-2.1,13.2,0.0,2.6,,,,,80.0,58.0,,,,,3.4,12.1,No,0.0,No
11/25/2011,14.1,19.9,11.2,,,22.0,9.0,7.0,99.0,99.0,,,,,15.5,18.1,Yes,51.6,Yes
7/30/2010,9.5,14.8,3.0,1.2,0.0,20.0,9.0,11.0,90.0,87.0,1016.3,1013.9,7.0,8.0,11.1,14.7,Yes,0.0,No
12/24/2009,17.3,19.3,0.4,16.2,5.5,52.0,20.0,28.0,96.0,67.0,1004.5,1009.5,8.0,7.0,17.3,18.8,No,5.2,Yes
1/29/2012,20.0,36.0,0.0,,,43.0,19.0,19.0,49.0,28.0,1008.7,1002.4,,1.0,26.4,33.8,No,26.8,Yes
1/17/2011,15.0,26.3,0.0,,,52.0,13.0,30.0,51.0,57.0,1012.1,1011.6,,,22.7,23.6,No,0.0,No
9/6/2009,7.3,,0.0,,,,0.0,9.0,73.0,53.0,,,5.0,1.0,14.9,19.5,No,0.0,No
5/11/2011,7.2,13.1,9.8,1.2,0.6,48.0,19.0,15.0,71.0,89.0,1013.1,1011.3,8.0,8.0,9.7,9.4,Yes,5.2,Yes
10/15/2009,8.8,14.2,13.8,1.8,8.9,70.0,22.0,37.0,94.0,74.0,1008.6,1011.5,,,9.4,11.8,Yes,6.4,Yes
1/20/2010,22.4,30.6,5.2,2.6,0.1,39.0,11.0,19.0,83.0,65.0,1007.4,1004.4,7.0,8.0,25.0,29.8,Yes,6.4,Yes
1/25/2011,10.0,21.5,0.0,4.8,3.6,35.0,11.0,19.0,65.0,53.0,1008.2,1008.1,7.0,7.0,16.1,20.1,No,5.2,Yes
8/16/2011,,19.2,0.0,,,,,,,,,,,,,,No,0.0,No
6/4/2010,13.5,18.9,34.4,,,65.0,37.0,43.0,70.0,68.0,1021.0,1017.4,8.0,8.0,18.7,18.5,Yes,4.6,Yes
1/28/2010,12.0,25.1,0.0,,,39.0,4.0,20.0,63.0,45.0,1014.6,1010.6,,,17.9,24.1,No,0.0,No
8/20/2011,9.8,18.5,0.0,0.8,6.7,24.0,9.0,9.0,83.0,47.0,1031.8,1030.2,,,10.7,18.1,No,0.0,No
4/3/2010,15.8,22.5,0.0,,,52.0,9.0,20.0,73.0,66.0,1021.0,1019.5,,,19.4,22.2,No,13.4,Yes
9/22/2011,9.5,17.5,13.2,2.2,2.1,28.0,9.0,4.0,59.0,46.0,1022.9,1021.8,7.0,7.0,13.7,16.1,Yes,0.0,No
3/13/2011,17.7,32.9,0.2,,,44.0,7.0,7.0,89.0,41.0,1021.9,1017.3,,,20.7,32.6,No,0.0,No
3/5/2010,16.7,24.7,0.0,4.2,2.9,31.0,15.0,17.0,78.0,65.0,1010.6,1008.3,7.0,7.0,17.7,23.0,No,2.6,Yes
3/3/2011,13.0,28.0,0.0,,,50.0,30.0,24.0,49.0,28.0,,,,,20.6,27.1,No,0.0,No
5/28/2010,12.3,20.0,0.0,,,57.0,15.0,9.0,86.0,72.0,1020.6,1017.3,,,14.0,19.1,No,7.4,Yes
1/31/2009,17.4,32.6,0.0,,,33.0,13.0,20.0,69.0,47.0,1011.6,1009.1,,,21.2,31.6,No,0.0,No
6/2/2011,2.6,18.1,0.4,1.0,6.7,15.0,9.0,4.0,99.0,60.0,1026.3,1022.5,6.0,1.0,4.5,17.1,No,0.2,No
4/28/2010,13.6,24.5,0.0,,,26.0,13.0,17.0,55.0,37.0,1021.3,1017.1,,,17.8,23.5,No,0.0,No
12/8/2010,6.0,22.5,0.0,,,39.0,20.0,24.0,51.0,45.0,,,,,18.9,20.6,No,0.0,No
12/5/2009,10.1,26.8,0.0,11.2,,,,,57.0,14.0,,,,,15.7,25.7,No,0.0,No
9/3/2011,10.9,19.0,0.0,,,50.0,11.0,37.0,66.0,69.0,1030.7,1026.7,,,16.7,17.5,No,0.0,No
4/21/2010,11.9,23.6,0.8,,,28.0,11.0,17.0,79.0,57.0,1021.7,1019.3,3.0,3.0,17.3,22.8,No,0.8,No
7/11/2008,7.4,13.5,0.2,1.8,5.6,52.0,26.0,26.0,71.0,56.0,1016.3,1018.5,3.0,6.0,9.2,13.0,No,0.0,No
5/26/2011,0.4,14.7,0.0,,,28.0,15.0,13.0,68.0,51.0,1019.3,1016.3,,,8.2,13.9,No,0.0,No
2/7/2010,12.6,32.6,0.0,5.2,13.0,31.0,0.0,13.0,76.0,,1022.2,1019.0,0.0,1.0,17.5,31.3,No,0.0,No
1/29/2010,24.0,38.0,0.0,9.4,8.9,33.0,9.0,7.0,33.0,18.0,1007.7,1006.9,4.0,3.0,27.9,35.6,No,0.0,No
9/24/2011,13.3,18.4,0.2,,,30.0,6.0,9.0,95.0,68.0,,,,,14.6,17.9,No,17.6,Yes
9/26/2008,22.9,34.3,0.0,11.0,10.5,37.0,7.0,22.0,54.0,45.0,1015.5,1010.8,3.0,3.0,28.8,31.8,No,0.0,No
9/15/2008,8.7,19.7,1.6,5.2,8.0,98.0,31.0,52.0,63.0,33.0,1009.1,1001.5,3.0,6.0,15.6,18.5,Yes,3.4,Yes
4/18/2009,13.3,24.1,0.0,,,50.0,19.0,13.0,62.0,47.0,,,,,19.7,22.9,No,0.0,No
10/31/2009,19.3,33.1,4.0,3.0,11.7,50.0,28.0,22.0,51.0,49.0,1019.7,1016.4,1.0,2.0,24.3,26.7,Yes,4.6,Yes
9/6/2011,10.8,18.8,5.0,,,56.0,24.0,33.0,55.0,71.0,1014.9,1014.1,3.0,8.0,16.7,12.1,Yes,1.0,No
4/25/2010,10.6,19.2,13.2,2.6,8.8,41.0,19.0,9.0,71.0,34.0,1013.9,1014.6,4.0,5.0,13.8,17.4,Yes,0.2,No
3/5/2010,17.5,24.1,0.0,,,20.0,9.0,,80.0,,1012.4,,,,21.9,,No,11.2,Yes
5/18/2011,9.7,20.9,8.2,1.8,9.4,24.0,6.0,2.0,92.0,63.0,1019.8,1018.5,1.0,2.0,14.6,19.3,Yes,0.0,No
6/5/2010,4.3,15.0,0.2,1.4,4.5,30.0,7.0,13.0,99.0,74.0,1023.9,1023.1,8.0,6.0,10.1,13.3,No,2.2,Yes
1/1/2011,20.8,24.8,0.0,,,35.0,22.0,17.0,74.0,79.0,1012.4,1010.0,,,24.2,23.4,No,0.0,No
11/19/2010,4.4,13.1,0.0,,,37.0,7.0,13.0,99.0,84.0,,,,,6.2,10.3,No,0.8,No
4/19/2009,6.7,19.3,0.0,3.6,7.6,41.0,20.0,20.0,62.0,55.0,1022.8,1020.5,1.0,7.0,15.7,17.6,No,0.0,No
10/20/2009,14.0,30.7,0.0,7.0,12.4,43.0,31.0,11.0,54.0,21.0,1024.9,1020.1,0.0,1.0,20.3,28.9,No,0.0,No
1/20/2011,21.1,39.3,0.0,14.8,13.4,44.0,30.0,15.0,22.0,11.0,1008.4,1005.4,0.0,,28.5,36.5,No,0.0,No
10/12/2010,17.4,22.9,22.4,1.6,2.4,37.0,11.0,17.0,72.0,60.0,1027.9,1024.4,8.0,7.0,20.1,22.6,Yes,4.2,Yes
10/13/2011,15.8,19.8,0.0,,,31.0,15.0,20.0,67.0,63.0,1023.1,1021.6,,,17.2,18.0,No,0.0,No
8/1/2010,4.0,19.9,0.0,,,59.0,7.0,37.0,75.0,37.0,1020.2,1014.0,,,10.3,18.4,No,0.0,No
3/3/2009,16.8,32.5,0.8,7.6,1.0,93.0,35.0,61.0,71.0,36.0,1009.4,1000.8,7.0,7.0,19.2,29.1,No,2.4,Yes
1/17/2010,15.3,21.9,0.0,9.2,7.7,,28.0,37.0,54.0,52.0,1007.6,1006.0,5.0,7.0,17.0,17.2,No,4.0,Yes
8/31/2011,2.6,19.9,0.0,5.2,,28.0,7.0,11.0,39.0,15.0,1025.2,1022.2,1.0,6.0,12.8,19.5,No,0.0,No
7/31/2008,-2.8,14.1,0.0,2.2,6.8,48.0,0.0,26.0,81.0,38.0,1017.3,1012.9,1.0,7.0,3.0,12.8,No,1.0,No
11/13/2009,17.5,38.3,0.6,,,50.0,26.0,15.0,39.0,19.0,,,,,29.9,36.9,No,4.4,Yes
11/17/2010,9.3,19.0,0.0,5.8,4.8,65.0,30.0,31.0,45.0,47.0,1007.8,1003.9,6.0,7.0,16.1,18.0,No,0.2,No
10/10/2011,-2.6,6.6,0.4,,,48.0,11.0,17.0,81.0,65.0,,,,,0.2,3.9,No,0.0,No
8/17/2010,16.1,20.3,3.8,4.0,8.0,35.0,13.0,22.0,94.0,65.0,1017.9,1015.9,7.0,4.0,16.7,19.3,Yes,0.4,No
9/28/2011,13.0,18.0,0.0,,,59.0,9.0,,70.0,,1015.4,1010.0,,,15.2,,No,3.0,Yes
10/18/2009,13.3,18.5,2.2,,,33.0,15.0,13.0,81.0,65.0,1027.9,1025.1,8.0,,13.8,17.9,Yes,0.0,No
4/20/2009,14.4,21.3,10.0,,,,37.0,15.0,62.0,54.0,,,5.0,7.0,20.1,20.4,Yes,8.8,Yes
10/8/2011,12.4,32.3,0.0,8.2,11.5,35.0,24.0,7.0,33.0,15.0,1015.5,1010.5,0.0,2.0,23.0,32.1,No,0.0,No
1/14/2011,20.5,26.9,28.2,2.8,6.3,72.0,24.0,9.0,87.0,68.0,1001.4,1004.0,8.0,4.0,20.5,23.3,Yes,22.4,Yes
4/9/2010,11.9,28.1,0.0,4.0,9.0,30.0,6.0,15.0,65.0,28.0,1014.9,1010.3,1.0,5.0,20.4,27.9,No,0.0,No
3/21/2008,17.7,19.6,1.0,7.0,0.0,,26.0,22.0,87.0,80.0,1017.3,1018.9,8.0,8.0,17.8,18.4,No,2.2,Yes
11/3/2010,4.5,14.3,4.0,2.2,7.0,44.0,15.0,13.0,55.0,80.0,1018.0,1019.6,3.0,7.0,11.6,9.6,Yes,2.4,Yes
7/4/2011,5.1,22.2,3.4,6.0,,,6.0,30.0,79.0,40.0,1016.5,1011.1,3.0,1.0,12.1,21.7,Yes,0.0,No
11/13/2011,19.7,27.1,0.0,,,41.0,17.0,33.0,74.0,65.0,1017.7,1014.2,,,23.7,25.9,No,0.0,No
2/8/2010,14.8,28.8,0.2,,,35.0,19.0,20.0,67.0,68.0,1016.8,1013.9,,,21.8,25.3,No,0.0,No
10/21/2009,25.6,34.8,0.0,9.4,10.7,48.0,26.0,31.0,60.0,39.0,1014.8,1011.0,5.0,5.0,29.6,33.4,No,0.0,No
12/24/2010,9.7,30.2,0.0,8.2,,37.0,19.0,13.0,44.0,29.0,1022.7,1018.1,1.0,4.0,16.0,27.6,No,0.0,No
12/26/2011,9.5,14.5,20.6,,,59.0,20.0,9.0,,,,,,,,,Yes,2.6,Yes
3/11/2011,21.0,27.4,0.0,,,19.0,0.0,6.0,81.0,73.0,1016.2,1015.7,,,23.1,25.1,No,0.0,No
1/21/2012,18.2,33.8,0.0,11.0,10.8,52.0,17.0,20.0,53.0,29.0,1013.4,1010.9,1.0,5.0,24.7,33.3,No,0.0,No
11/6/2011,15.1,26.7,0.0,10.0,0.7,37.0,15.0,9.0,45.0,51.0,1005.9,1007.0,7.0,7.0,24.9,24.3,No,0.2,No
7/24/2011,1.1,10.9,0.0,0.6,8.7,50.0,20.0,13.0,80.0,47.0,1021.3,1018.3,,,2.1,10.8,No,0.0,No
11/27/2009,13.7,26.5,6.8,,,69.0,22.0,19.0,64.0,41.0,1010.1,1008.1,,,18.5,25.9,Yes,0.0,No
2/3/2011,19.8,37.0,0.0,11.4,13.0,70.0,24.0,26.0,44.0,32.0,1007.8,1004.9,0.0,1.0,26.1,35.1,No,0.0,No
1/7/2009,11.7,26.0,0.0,11.6,11.8,43.0,11.0,17.0,,44.0,1012.7,1012.4,4.0,3.0,18.2,24.7,No,0.0,No
1/29/2010,18.1,34.7,2.2,,,44.0,30.0,22.0,68.0,26.0,1012.1,1010.3,,,20.2,32.4,Yes,0.0,No
11/13/2009,10.1,22.9,0.2,3.0,10.8,56.0,13.0,15.0,62.0,57.0,1021.2,1015.8,2.0,6.0,17.2,21.2,No,0.0,No
4/4/2009,10.7,21.4,12.6,,,43.0,0.0,13.0,60.0,33.0,1019.8,1019.3,,,13.9,20.3,Yes,0.0,No
11/4/2010,19.2,21.6,17.8,4.8,3.1,37.0,13.0,20.0,89.0,82.0,1015.4,1014.3,7.0,8.0,19.9,19.6,Yes,0.0,No
8/5/2009,2.2,12.2,2.8,,,44.0,19.0,28.0,98.0,71.0,1019.9,1017.4,8.0,8.0,6.7,11.0,Yes,0.0,No
12/3/2011,24.5,30.8,0.4,10.6,0.1,44.0,22.0,24.0,71.0,68.0,1011.1,1008.4,7.0,7.0,28.1,28.4,No,3.8,Yes
8/20/2008,9.7,15.3,0.0,3.0,0.7,52.0,30.0,33.0,61.0,43.0,1022.4,1019.2,7.0,7.0,11.8,15.0,No,0.0,No
4/21/2010,8.6,19.7,3.4,0.2,7.4,22.0,9.0,17.0,,82.0,1021.6,1019.3,6.0,3.0,,18.0,Yes,0.2,No
3/16/2011,19.0,23.7,0.6,,,37.0,7.0,20.0,76.0,77.0,1017.1,1017.6,,4.0,22.0,23.3,No,9.0,Yes
2/27/2010,22.4,38.7,0.0,,11.5,70.0,37.0,31.0,42.0,17.0,1013.4,1011.6,,,27.4,37.9,No,0.0,No
9/28/2010,13.7,28.1,0.0,3.8,9.4,43.0,19.0,19.0,47.0,22.0,1014.2,1009.8,3.0,2.0,22.3,27.5,No,0.0,No
1/1/2011,11.9,23.5,0.0,,,39.0,19.0,19.0,83.0,48.0,1011.2,1010.9,5.0,,13.5,22.0,No,0.0,No
12/15/2009,24.2,38.0,0.0,11.8,10.7,52.0,30.0,11.0,47.0,21.0,1017.8,1013.8,3.0,4.0,28.5,35.7,No,0.0,No
10/31/2010,7.3,24.5,0.0,,,33.0,13.0,20.0,42.0,39.0,1026.2,1022.3,,,19.2,22.0,No,0.0,No
2/1/2010,17.9,31.8,0.0,,,43.0,7.0,20.0,65.0,23.0,1015.4,1013.2,,,23.1,31.3,No,0.0,No
10/21/2011,10.2,30.7,0.0,,,28.0,2.0,9.0,67.0,28.0,1024.2,1020.6,,,19.6,29.6,No,0.0,No
11/21/2011,11.4,24.7,0.8,,,28.0,2.0,17.0,76.0,63.0,1018.4,1014.4,,,18.2,21.9,No,4.2,Yes
2/8/2011,6.9,23.7,0.0,,,37.0,17.0,6.0,47.0,31.0,1021.3,1021.1,,,15.4,21.3,No,0.0,No
12/12/2008,4.9,14.0,5.0,,,,,26.0,,,,,,,,7.9,Yes,46.0,Yes
1/9/2012,11.0,25.0,0.0,,,50.0,19.0,30.0,51.0,49.0,1022.3,1019.6,,,19.7,23.4,No,0.0,No
5/26/2011,10.4,19.6,,,,26.0,11.0,15.0,87.0,55.0,1025.5,1022.0,,,13.3,18.5,,0.0,No
5/5/2009,0.6,16.1,0.0,1.6,,20.0,15.0,7.0,94.0,55.0,1032.4,1028.8,7.0,7.0,7.1,15.0,No,0.2,No
5/17/2010,2.9,18.1,0.0,1.2,9.8,20.0,6.0,11.0,99.0,58.0,1021.1,1018.6,,,7.8,17.7,No,0.0,No
6/24/2010,12.2,19.1,5.2,1.0,3.6,28.0,13.0,11.0,78.0,67.0,1030.4,1026.8,5.0,7.0,15.9,17.8,Yes,0.0,No
7/8/2011,14.1,18.2,1.0,4.2,8.9,65.0,31.0,24.0,64.0,52.0,1016.3,1016.5,3.0,1.0,16.7,17.0,No,0.4,No
7/22/2011,-3.2,13.9,0.0,0.6,8.6,24.0,6.0,7.0,84.0,38.0,1025.4,1022.8,1.0,1.0,3.0,13.1,No,0.0,No
7/12/2011,8.3,12.7,0.0,2.4,0.2,50.0,20.0,39.0,66.0,52.0,1023.3,1020.8,7.0,7.0,10.1,12.3,No,0.0,No
10/4/2009,8.5,17.9,0.0,,6.6,30.0,4.0,15.0,76.0,42.0,1022.8,1022.1,,,11.0,16.3,No,0.0,No
8/29/2010,2.0,15.3,0.0,,,19.0,0.0,4.0,88.0,48.0,1029.1,1026.5,,,5.7,14.2,No,0.0,No
1/21/2011,16.6,32.3,0.0,8.0,11.5,54.0,33.0,30.0,44.0,59.0,1008.9,1010.2,7.0,3.0,24.1,24.7,No,0.0,No
9/10/2010,6.8,14.8,1.6,3.6,5.4,52.0,26.0,37.0,58.0,90.0,1002.2,1006.5,7.0,7.0,12.4,10.4,Yes,3.0,Yes
1/17/2011,14.1,20.4,0.0,7.2,4.8,43.0,15.0,20.0,62.0,58.0,1008.5,1007.8,4.0,7.0,16.8,19.2,No,0.0,No
9/8/2011,14.5,25.1,0.0,,,33.0,19.0,24.0,69.0,65.0,1020.2,1016.2,,,20.9,22.5,No,0.2,No
12/28/2011,14.8,28.0,0.0,4.8,13.3,28.0,17.0,9.0,63.0,43.0,1012.3,1009.8,1.0,4.0,20.0,26.7,No,0.0,No
9/17/2011,8.1,31.6,0.0,6.6,11.4,35.0,6.0,13.0,18.0,7.0,1017.3,1012.4,0.0,0.0,25.0,31.1,No,0.0,No
